Code,Area,Year,Fuel,Sector,Measurement,Value
W92000004,Wales,2006,Gas,Industrial & Commercial,Ktoe ,1100.847
S92000003,Scotland,2006,Gas,Industrial & Commercial,Ktoe ,2103.899
E92000001,England,2006,Gas,Industrial & Commercial,Ktoe ,16532.037
K02000001,United Kingdom,2006,Gas,Industrial & Commercial,Ktoe ,19738.27
E09000002,Barking and Dagenham,2007,Gas,Industrial & Commercial,Ktoe ,21.264
E09000003,Barnet,2007,Gas,Industrial & Commercial,Ktoe ,59.845
E09000004,Bexley,2007,Gas,Industrial & Commercial,Ktoe ,69.648
E09000005,Brent,2007,Gas,Industrial & Commercial,Ktoe ,47.738
E09000006,Bromley,2007,Gas,Industrial & Commercial,Ktoe ,43.38
E09000007,Camden,2007,Gas,Industrial & Commercial,Ktoe ,132.644
E09000001,City of London,2007,Gas,Industrial & Commercial,Ktoe ,79.698
E09000008,Croydon,2007,Gas,Industrial & Commercial,Ktoe ,47.666
E09000009,Ealing,2007,Gas,Industrial & Commercial,Ktoe ,66.378
E09000010,Enfield,2007,Gas,Industrial & Commercial,Ktoe ,59.762
E09000011,Greenwich,2007,Gas,Industrial & Commercial,Ktoe ,84.175
E09000012,Hackney,2007,Gas,Industrial & Commercial,Ktoe ,27.098
E09000013,Hammersmith and Fulham,2007,Gas,Industrial & Commercial,Ktoe ,51.422
E09000014,Haringey,2007,Gas,Industrial & Commercial,Ktoe ,34.171
E09000015,Harrow,2007,Gas,Industrial & Commercial,Ktoe ,58.322
E09000016,Havering,2007,Gas,Industrial & Commercial,Ktoe ,22.051
E09000017,Hillingdon,2007,Gas,Industrial & Commercial,Ktoe ,127.082
E09000018,Hounslow,2007,Gas,Industrial & Commercial,Ktoe ,67.046
E09000019,Islington,2007,Gas,Industrial & Commercial,Ktoe ,61.52
E09000020,Kensington and Chelsea,2007,Gas,Industrial & Commercial,Ktoe ,82.835
E09000021,Kingston upon Thames,2007,Gas,Industrial & Commercial,Ktoe ,25.733
E09000022,Lambeth,2007,Gas,Industrial & Commercial,Ktoe ,69.093
E09000023,Lewisham,2007,Gas,Industrial & Commercial,Ktoe ,28.2
E09000024,Merton,2007,Gas,Industrial & Commercial,Ktoe ,34.49
E09000025,Newham,2007,Gas,Industrial & Commercial,Ktoe ,110.767
E09000026,Redbridge,2007,Gas,Industrial & Commercial,Ktoe ,27.433
E09000027,Richmond upon Thames,2007,Gas,Industrial & Commercial,Ktoe ,39.539
E09000028,Southwark,2007,Gas,Industrial & Commercial,Ktoe ,88.504
E09000029,Sutton,2007,Gas,Industrial & Commercial,Ktoe ,29.304
E09000030,Tower Hamlets,2007,Gas,Industrial & Commercial,Ktoe ,62.589
E09000031,Waltham Forest,2007,Gas,Industrial & Commercial,Ktoe ,29.404
E09000032,Wandsworth,2007,Gas,Industrial & Commercial,Ktoe ,63.473
E09000033,Westminster,2007,Gas,Industrial & Commercial,Ktoe ,248.233
E12000001,North East,2007,Gas,Industrial & Commercial,Ktoe ,1000.255
E12000002,North West,2007,Gas,Industrial & Commercial,Ktoe ,2580.208
E12000003,Yorkshire and the Humber,2007,Gas,Industrial & Commercial,Ktoe ,2266.248
E12000004,East Midlands,2007,Gas,Industrial & Commercial,Ktoe ,1411.258
E12000005,West Midlands,2007,Gas,Industrial & Commercial,Ktoe ,1762.903
E12000006,East of England,2007,Gas,Industrial & Commercial,Ktoe ,1625.793
E12000007,Greater London,2007,Gas,Industrial & Commercial,Ktoe ,2100.505
E12000008,South East,2007,Gas,Industrial & Commercial,Ktoe ,1999.44
E12000009,South West,2007,Gas,Industrial & Commercial,Ktoe ,1195.719
N92000002,Northern Ireland,2007,Gas,Industrial & Commercial,Ktoe ,..
W92000004,Wales,2007,Gas,Industrial & Commercial,Ktoe ,1040.434
S92000003,Scotland,2007,Gas,Industrial & Commercial,Ktoe ,2159.997
E92000001,England,2007,Gas,Industrial & Commercial,Ktoe ,15942.33
K02000001,United Kingdom,2007,Gas,Industrial & Commercial,Ktoe ,19144.815
E09000002,Barking and Dagenham,2008,Gas,Industrial & Commercial,Ktoe ,19.295
E09000003,Barnet,2008,Gas,Industrial & Commercial,Ktoe ,56.283
E09000004,Bexley,2008,Gas,Industrial & Commercial,Ktoe ,67.125
E09000005,Brent,2008,Gas,Industrial & Commercial,Ktoe ,46.315
E09000006,Bromley,2008,Gas,Industrial & Commercial,Ktoe ,40.693
E09000007,Camden,2008,Gas,Industrial & Commercial,Ktoe ,137.397
E09000001,City of London,2008,Gas,Industrial & Commercial,Ktoe ,78.048
E09000008,Croydon,2008,Gas,Industrial & Commercial,Ktoe ,44.605
E09000009,Ealing,2008,Gas,Industrial & Commercial,Ktoe ,64.176
E09000010,Enfield,2008,Gas,Industrial & Commercial,Ktoe ,56.367
E09000011,Greenwich,2008,Gas,Industrial & Commercial,Ktoe ,91.122
E09000012,Hackney,2008,Gas,Industrial & Commercial,Ktoe ,24.547
E09000013,Hammersmith and Fulham,2008,Gas,Industrial & Commercial,Ktoe ,56.231
E09000014,Haringey,2008,Gas,Industrial & Commercial,Ktoe ,31.625
E09000015,Harrow,2008,Gas,Industrial & Commercial,Ktoe ,59.709
E09000016,Havering,2008,Gas,Industrial & Commercial,Ktoe ,19.335
E09000017,Hillingdon,2008,Gas,Industrial & Commercial,Ktoe ,138.24
E09000018,Hounslow,2008,Gas,Industrial & Commercial,Ktoe ,60.152
E09000019,Islington,2008,Gas,Industrial & Commercial,Ktoe ,57.013
E09000020,Kensington and Chelsea,2008,Gas,Industrial & Commercial,Ktoe ,83.226
E09000021,Kingston upon Thames,2008,Gas,Industrial & Commercial,Ktoe ,25.08
E09000022,Lambeth,2008,Gas,Industrial & Commercial,Ktoe ,66.774
E09000023,Lewisham,2008,Gas,Industrial & Commercial,Ktoe ,25.796
E09000024,Merton,2008,Gas,Industrial & Commercial,Ktoe ,32.973
E09000025,Newham,2008,Gas,Industrial & Commercial,Ktoe ,108.452
E09000026,Redbridge,2008,Gas,Industrial & Commercial,Ktoe ,25.389
E09000027,Richmond upon Thames,2008,Gas,Industrial & Commercial,Ktoe ,36.263
E09000028,Southwark,2008,Gas,Industrial & Commercial,Ktoe ,88.454
E09000029,Sutton,2008,Gas,Industrial & Commercial,Ktoe ,26.33
E09000030,Tower Hamlets,2008,Gas,Industrial & Commercial,Ktoe ,65.507
E09000031,Waltham Forest,2008,Gas,Industrial & Commercial,Ktoe ,26.807
E09000032,Wandsworth,2008,Gas,Industrial & Commercial,Ktoe ,60.403
E09000033,Westminster,2008,Gas,Industrial & Commercial,Ktoe ,267.263
E12000001,North East,2008,Gas,Industrial & Commercial,Ktoe ,914.183
E12000002,North West,2008,Gas,Industrial & Commercial,Ktoe ,2350.4
E12000003,Yorkshire and the Humber,2008,Gas,Industrial & Commercial,Ktoe ,2065.871
E12000004,East Midlands,2008,Gas,Industrial & Commercial,Ktoe ,1323.756
E12000005,West Midlands,2008,Gas,Industrial & Commercial,Ktoe ,1576.168
E12000006,East of England,2008,Gas,Industrial & Commercial,Ktoe ,1609.902
E12000007,Greater London,2008,Gas,Industrial & Commercial,Ktoe ,2086.998
E12000008,South East,2008,Gas,Industrial & Commercial,Ktoe ,1904.541
E12000009,South West,2008,Gas,Industrial & Commercial,Ktoe ,1083.306
N92000002,Northern Ireland,2008,Gas,Industrial & Commercial,Ktoe ,..
W92000004,Wales,2008,Gas,Industrial & Commercial,Ktoe ,982.768
S92000003,Scotland,2008,Gas,Industrial & Commercial,Ktoe ,2070.787
E92000001,England,2008,Gas,Industrial & Commercial,Ktoe ,14915.124
K02000001,United Kingdom,2008,Gas,Industrial & Commercial,Ktoe ,17969.367
E09000002,Barking and Dagenham,2009,Gas,Industrial & Commercial,Ktoe ,19.231
E09000003,Barnet,2009,Gas,Industrial & Commercial,Ktoe ,51.292
E09000004,Bexley,2009,Gas,Industrial & Commercial,Ktoe ,62.216
E09000005,Brent,2009,Gas,Industrial & Commercial,Ktoe ,42.63
E09000006,Bromley,2009,Gas,Industrial & Commercial,Ktoe ,36.3
E09000007,Camden,2009,Gas,Industrial & Commercial,Ktoe ,127.882
E09000001,City of London,2009,Gas,Industrial & Commercial,Ktoe ,77.792
E09000008,Croydon,2009,Gas,Industrial & Commercial,Ktoe ,42.007
E09000009,Ealing,2009,Gas,Industrial & Commercial,Ktoe ,60.164
E09000010,Enfield,2009,Gas,Industrial & Commercial,Ktoe ,50.662
E09000011,Greenwich,2009,Gas,Industrial & Commercial,Ktoe ,90.244
E09000012,Hackney,2009,Gas,Industrial & Commercial,Ktoe ,22.592
E09000013,Hammersmith and Fulham,2009,Gas,Industrial & Commercial,Ktoe ,51.116
E09000014,Haringey,2009,Gas,Industrial & Commercial,Ktoe ,29.473
E09000015,Harrow,2009,Gas,Industrial & Commercial,Ktoe ,49.754
E09000016,Havering,2009,Gas,Industrial & Commercial,Ktoe ,18.49
E09000017,Hillingdon,2009,Gas,Industrial & Commercial,Ktoe ,127.964
E09000018,Hounslow,2009,Gas,Industrial & Commercial,Ktoe ,45.995
E09000019,Islington,2009,Gas,Industrial & Commercial,Ktoe ,52.77
E09000020,Kensington and Chelsea,2009,Gas,Industrial & Commercial,Ktoe ,78.76
E09000021,Kingston upon Thames,2009,Gas,Industrial & Commercial,Ktoe ,23.395
E09000022,Lambeth,2009,Gas,Industrial & Commercial,Ktoe ,64.78
E09000023,Lewisham,2009,Gas,Industrial & Commercial,Ktoe ,23.411
E09000024,Merton,2009,Gas,Industrial & Commercial,Ktoe ,29.866
E09000025,Newham,2009,Gas,Industrial & Commercial,Ktoe ,111.437
E09000026,Redbridge,2009,Gas,Industrial & Commercial,Ktoe ,24.702
E09000027,Richmond upon Thames,2009,Gas,Industrial & Commercial,Ktoe ,33.799
E09000028,Southwark,2009,Gas,Industrial & Commercial,Ktoe ,85.164
E09000029,Sutton,2009,Gas,Industrial & Commercial,Ktoe ,23.657
E09000030,Tower Hamlets,2009,Gas,Industrial & Commercial,Ktoe ,59.199
E09000031,Waltham Forest,2009,Gas,Industrial & Commercial,Ktoe ,25.387
E09000032,Wandsworth,2009,Gas,Industrial & Commercial,Ktoe ,56.874
E09000033,Westminster,2009,Gas,Industrial & Commercial,Ktoe ,231.175
E12000001,North East,2009,Gas,Industrial & Commercial,Ktoe ,813.866
E12000002,North West,2009,Gas,Industrial & Commercial,Ktoe ,2226.574
E12000003,Yorkshire and the Humber,2009,Gas,Industrial & Commercial,Ktoe ,1903.02
E12000004,East Midlands,2009,Gas,Industrial & Commercial,Ktoe ,1270.082
E12000005,West Midlands,2009,Gas,Industrial & Commercial,Ktoe ,1399.782
E12000006,East of England,2009,Gas,Industrial & Commercial,Ktoe ,1458.725
E12000007,Greater London,2009,Gas,Industrial & Commercial,Ktoe ,1930.178
E12000008,South East,2009,Gas,Industrial & Commercial,Ktoe ,1648.074
E12000009,South West,2009,Gas,Industrial & Commercial,Ktoe ,982.385
N92000002,Northern Ireland,2009,Gas,Industrial & Commercial,Ktoe ,..
W92000004,Wales,2009,Gas,Industrial & Commercial,Ktoe ,894.478
S92000003,Scotland,2009,Gas,Industrial & Commercial,Ktoe ,1752.178
E92000001,England,2009,Gas,Industrial & Commercial,Ktoe ,13632.687
K02000001,United Kingdom,2009,Gas,Industrial & Commercial,Ktoe ,16478.851
E09000002,Barking and Dagenham,2010,Gas,Industrial & Commercial,Ktoe ,19.009
E09000003,Barnet,2010,Gas,Industrial & Commercial,Ktoe ,50.636
E09000004,Bexley,2010,Gas,Industrial & Commercial,Ktoe ,63.452
E09000005,Brent,2010,Gas,Industrial & Commercial,Ktoe ,44.467
E09000006,Bromley,2010,Gas,Industrial & Commercial,Ktoe ,35.593
E09000007,Camden,2010,Gas,Industrial & Commercial,Ktoe ,123.321
E09000001,City of London,2010,Gas,Industrial & Commercial,Ktoe ,74.289
E09000008,Croydon,2010,Gas,Industrial & Commercial,Ktoe ,42.387
E09000009,Ealing,2010,Gas,Industrial & Commercial,Ktoe ,64.212
E09000010,Enfield,2010,Gas,Industrial & Commercial,Ktoe ,48.621
E09000011,Greenwich,2010,Gas,Industrial & Commercial,Ktoe ,93.226
E09000012,Hackney,2010,Gas,Industrial & Commercial,Ktoe ,23.558
E09000013,Hammersmith and Fulham,2010,Gas,Industrial & Commercial,Ktoe ,54.813
E09000014,Haringey,2010,Gas,Industrial & Commercial,Ktoe ,28.843
E09000015,Harrow,2010,Gas,Industrial & Commercial,Ktoe ,46.876
E09000016,Havering,2010,Gas,Industrial & Commercial,Ktoe ,19.952
E09000017,Hillingdon,2010,Gas,Industrial & Commercial,Ktoe ,116.231
E09000018,Hounslow,2010,Gas,Industrial & Commercial,Ktoe ,57.913
E09000019,Islington,2010,Gas,Industrial & Commercial,Ktoe ,52.905
E09000020,Kensington and Chelsea,2010,Gas,Industrial & Commercial,Ktoe ,81.621
E09000021,Kingston upon Thames,2010,Gas,Industrial & Commercial,Ktoe ,23.965
E09000022,Lambeth,2010,Gas,Industrial & Commercial,Ktoe ,68.346
E09000023,Lewisham,2010,Gas,Industrial & Commercial,Ktoe ,23.426
E09000024,Merton,2010,Gas,Industrial & Commercial,Ktoe ,30.145
E09000025,Newham,2010,Gas,Industrial & Commercial,Ktoe ,113.16
E09000026,Redbridge,2010,Gas,Industrial & Commercial,Ktoe ,22.593
E09000027,Richmond upon Thames,2010,Gas,Industrial & Commercial,Ktoe ,32.004
E09000028,Southwark,2010,Gas,Industrial & Commercial,Ktoe ,86.392
E09000029,Sutton,2010,Gas,Industrial & Commercial,Ktoe ,22.26
E09000030,Tower Hamlets,2010,Gas,Industrial & Commercial,Ktoe ,60.423
E09000031,Waltham Forest,2010,Gas,Industrial & Commercial,Ktoe ,28.584
E09000032,Wandsworth,2010,Gas,Industrial & Commercial,Ktoe ,58.675
E09000033,Westminster,2010,Gas,Industrial & Commercial,Ktoe ,241.848
E12000001,North East,2010,Gas,Industrial & Commercial,Ktoe ,815.007
E12000002,North West,2010,Gas,Industrial & Commercial,Ktoe ,2293.518
E12000003,Yorkshire and the Humber,2010,Gas,Industrial & Commercial,Ktoe ,1938.201
E12000004,East Midlands,2010,Gas,Industrial & Commercial,Ktoe ,1273.918
E12000005,West Midlands,2010,Gas,Industrial & Commercial,Ktoe ,1439.678
E12000006,East of England,2010,Gas,Industrial & Commercial,Ktoe ,1492.819
E12000007,Greater London,2010,Gas,Industrial & Commercial,Ktoe ,1953.749
E12000008,South East,2010,Gas,Industrial & Commercial,Ktoe ,1827.774
E12000009,South West,2010,Gas,Industrial & Commercial,Ktoe ,977.461
N92000002,Northern Ireland,2010,Gas,Industrial & Commercial,Ktoe ,..
W92000004,Wales,2010,Gas,Industrial & Commercial,Ktoe ,887.994
S92000003,Scotland,2010,Gas,Industrial & Commercial,Ktoe ,1965.614
E92000001,England,2010,Gas,Industrial & Commercial,Ktoe ,14012.124
K02000001,United Kingdom,2010,Gas,Industrial & Commercial,Ktoe ,16880.658
E09000002,Barking and Dagenham,2011,Gas,Industrial & Commercial,Ktoe ,20.755
E09000003,Barnet,2011,Gas,Industrial & Commercial,Ktoe ,47.125
E09000004,Bexley,2011,Gas,Industrial & Commercial,Ktoe ,66.385
E09000005,Brent,2011,Gas,Industrial & Commercial,Ktoe ,44.841
E09000006,Bromley,2011,Gas,Industrial & Commercial,Ktoe ,33.85
E09000007,Camden,2011,Gas,Industrial & Commercial,Ktoe ,125.871
E09000001,City of London,2011,Gas,Industrial & Commercial,Ktoe ,68.565
E09000008,Croydon,2011,Gas,Industrial & Commercial,Ktoe ,39.686
E09000009,Ealing,2011,Gas,Industrial & Commercial,Ktoe ,65.255
E09000010,Enfield,2011,Gas,Industrial & Commercial,Ktoe ,52.035
E09000011,Greenwich,2011,Gas,Industrial & Commercial,Ktoe ,88.115
E09000012,Hackney,2011,Gas,Industrial & Commercial,Ktoe ,23.879
E09000013,Hammersmith and Fulham,2011,Gas,Industrial & Commercial,Ktoe ,52.968
E09000014,Haringey,2011,Gas,Industrial & Commercial,Ktoe ,28.664
E09000015,Harrow,2011,Gas,Industrial & Commercial,Ktoe ,40.94
E09000016,Havering,2011,Gas,Industrial & Commercial,Ktoe ,18.948
E09000017,Hillingdon,2011,Gas,Industrial & Commercial,Ktoe ,84.6
E09000018,Hounslow,2011,Gas,Industrial & Commercial,Ktoe ,55.58
E09000019,Islington,2011,Gas,Industrial & Commercial,Ktoe ,49.984
E09000020,Kensington and Chelsea,2011,Gas,Industrial & Commercial,Ktoe ,78.448
E09000021,Kingston upon Thames,2011,Gas,Industrial & Commercial,Ktoe ,21.292
E09000022,Lambeth,2011,Gas,Industrial & Commercial,Ktoe ,70.946
E09000023,Lewisham,2011,Gas,Industrial & Commercial,Ktoe ,27.433
E09000024,Merton,2011,Gas,Industrial & Commercial,Ktoe ,28.635
E09000025,Newham,2011,Gas,Industrial & Commercial,Ktoe ,117.359
E09000026,Redbridge,2011,Gas,Industrial & Commercial,Ktoe ,20.601
E09000027,Richmond upon Thames,2011,Gas,Industrial & Commercial,Ktoe ,29.985
E09000028,Southwark,2011,Gas,Industrial & Commercial,Ktoe ,78.673
E09000029,Sutton,2011,Gas,Industrial & Commercial,Ktoe ,21.525
E09000030,Tower Hamlets,2011,Gas,Industrial & Commercial,Ktoe ,63.832
E09000031,Waltham Forest,2011,Gas,Industrial & Commercial,Ktoe ,25.417
E09000032,Wandsworth,2011,Gas,Industrial & Commercial,Ktoe ,54.804
E09000033,Westminster,2011,Gas,Industrial & Commercial,Ktoe ,230.682
E12000001,North East,2011,Gas,Industrial & Commercial,Ktoe ,753.901
E12000002,North West,2011,Gas,Industrial & Commercial,Ktoe ,2258.022
E12000003,Yorkshire and the Humber,2011,Gas,Industrial & Commercial,Ktoe ,1881.055
E12000004,East Midlands,2011,Gas,Industrial & Commercial,Ktoe ,1230.15
E12000005,West Midlands,2011,Gas,Industrial & Commercial,Ktoe ,1397.925
E12000006,East of England,2011,Gas,Industrial & Commercial,Ktoe ,1407.908
E12000007,Greater London,2011,Gas,Industrial & Commercial,Ktoe ,1877.681
E12000008,South East,2011,Gas,Industrial & Commercial,Ktoe ,1725.325
E12000009,South West,2011,Gas,Industrial & Commercial,Ktoe ,934.704
N92000002,Northern Ireland,2011,Gas,Industrial & Commercial,Ktoe ,..
W92000004,Wales,2011,Gas,Industrial & Commercial,Ktoe ,833.273
S92000003,Scotland,2011,Gas,Industrial & Commercial,Ktoe ,1907.058
E92000001,England,2011,Gas,Industrial & Commercial,Ktoe ,13466.671
K02000001,United Kingdom,2011,Gas,Industrial & Commercial,Ktoe ,16228.475
E09000002,Barking and Dagenham,2012,Gas,Industrial & Commercial,Ktoe ,18.869
E09000003,Barnet,2012,Gas,Industrial & Commercial,Ktoe ,46.883
E09000004,Bexley,2012,Gas,Industrial & Commercial,Ktoe ,62.78
E09000005,Brent,2012,Gas,Industrial & Commercial,Ktoe ,45.634
E09000006,Bromley,2012,Gas,Industrial & Commercial,Ktoe ,34.718
E09000007,Camden,2012,Gas,Industrial & Commercial,Ktoe ,125.867
E09000001,City of London,2012,Gas,Industrial & Commercial,Ktoe ,66.016
E09000008,Croydon,2012,Gas,Industrial & Commercial,Ktoe ,39.481
E09000009,Ealing,2012,Gas,Industrial & Commercial,Ktoe ,63.276
E09000010,Enfield,2012,Gas,Industrial & Commercial,Ktoe ,44.063
E09000011,Greenwich,2012,Gas,Industrial & Commercial,Ktoe ,62.935
E09000012,Hackney,2012,Gas,Industrial & Commercial,Ktoe ,26.741
E09000013,Hammersmith and Fulham,2012,Gas,Industrial & Commercial,Ktoe ,53.23
E09000014,Haringey,2012,Gas,Industrial & Commercial,Ktoe ,28.544
E09000015,Harrow,2012,Gas,Industrial & Commercial,Ktoe ,43.637
E09000016,Havering,2012,Gas,Industrial & Commercial,Ktoe ,20.115
E09000017,Hillingdon,2012,Gas,Industrial & Commercial,Ktoe ,85.219
E09000018,Hounslow,2012,Gas,Industrial & Commercial,Ktoe ,55.281
E09000019,Islington,2012,Gas,Industrial & Commercial,Ktoe ,54.396
E09000020,Kensington and Chelsea,2012,Gas,Industrial & Commercial,Ktoe ,95.62
E09000021,Kingston upon Thames,2012,Gas,Industrial & Commercial,Ktoe ,21.798
E09000022,Lambeth,2012,Gas,Industrial & Commercial,Ktoe ,70.112
E09000023,Lewisham,2012,Gas,Industrial & Commercial,Ktoe ,23.511
E09000024,Merton,2012,Gas,Industrial & Commercial,Ktoe ,27.478
E09000025,Newham,2012,Gas,Industrial & Commercial,Ktoe ,87.619
E09000026,Redbridge,2012,Gas,Industrial & Commercial,Ktoe ,22.271
E09000027,Richmond upon Thames,2012,Gas,Industrial & Commercial,Ktoe ,30.469
E09000028,Southwark,2012,Gas,Industrial & Commercial,Ktoe ,84.39
E09000029,Sutton,2012,Gas,Industrial & Commercial,Ktoe ,21.154
E09000030,Tower Hamlets,2012,Gas,Industrial & Commercial,Ktoe ,63.331
E09000031,Waltham Forest,2012,Gas,Industrial & Commercial,Ktoe ,27.711
E09000032,Wandsworth,2012,Gas,Industrial & Commercial,Ktoe ,51.91
E09000033,Westminster,2012,Gas,Industrial & Commercial,Ktoe ,233.14
E12000001,North East,2012,Gas,Industrial & Commercial,Ktoe ,738.736
E12000002,North West,2012,Gas,Industrial & Commercial,Ktoe ,2256.086
E12000003,Yorkshire and the Humber,2012,Gas,Industrial & Commercial,Ktoe ,1907.612
E12000004,East Midlands,2012,Gas,Industrial & Commercial,Ktoe ,1233.18
